#timestamp,constant_power_C
2025-01-01 07:25:00.02 PST,707+j232.38
2025-01-01 07:26:00.02 PST,706+j232.051
2025-01-01 07:27:00.02 PST,707+j232.38
2025-01-01 07:28:00.02 PST,708+j232.708
2025-01-01 07:29:00.02 PST,678+j222.848
2025-01-01 07:30:00.02 PST,648+j212.987
2025-01-01 07:31:00.02 PST,614+j201.812
2025-01-01 07:32:00.02 PST,580+j190.637
2025-01-01 07:33:00.02 PST,545+j179.133
2025-01-01 07:34:00.02 PST,541+j177.818
2025-01-01 07:35:00.02 PST,537+j176.503
2025-01-01 07:36:00.02 PST,536+j176.175
2025-01-01 07:37:00.02 PST,536+j176.175
2025-01-01 07:38:00.02 PST,535+j175.846
2025-01-01 07:39:00.02 PST,588+j193.266
2025-01-01 07:40:00.02 PST,640+j210.358
2025-01-01 07:41:00.02 PST,690+j226.792
2025-01-01 07:42:00.02 PST,740+j243.226
2025-01-01 07:43:00.02 PST,789+j259.332
2025-01-01 07:44:00.02 PST,739+j242.898
2025-01-01 07:45:00.02 PST,689+j226.463
2025-01-01 07:46:00.02 PST,637+j209.372
2025-01-01 07:47:00.02 PST,585+j192.28
2025-01-01 07:48:00.02 PST,533+j175.189
2025-01-01 07:49:00.02 PST,759+j249.471
2025-01-01 07:50:00.02 PST,985+j323.754
2025-01-01 07:51:00.02 PST,1214+j399.023
2025-01-01 07:52:00.02 PST,1444+j474.62
2025-01-01 07:53:00.02 PST,1673+j549.889
2025-01-01 07:54:00.02 PST,1449+j476.263
2025-01-01 07:55:00.02 PST,1225+j402.638
2025-01-01 07:56:00.02 PST,998+j328.027
2025-01-01 07:57:00.02 PST,774+j254.401
2025-01-01 07:58:00.02 PST,550+j180.776
2025-01-01 07:59:00.02 PST,551+j181.105
2025-01-01 08:00:00.02 PST,553+j181.762
2025-01-01 08:01:00.02 PST,551+j181.105
2025-01-01 08:02:00.02 PST,550+j180.776
2025-01-01 08:03:00.02 PST,548+j180.119
2025-01-01 08:04:00.02 PST,602+j197.868
2025-01-01 08:05:00.02 PST,656+j215.617
2025-01-01 08:06:00.02 PST,727+j238.953
2025-01-01 08:07:00.02 PST,798+j262.29
2025-01-01 08:08:00.02 PST,869+j285.626
2025-01-01 08:09:00.02 PST,816+j268.206
2025-01-01 08:10:00.02 PST,763+j250.786
2025-01-01 08:11:00.02 PST,694+j228.107
2025-01-01 08:12:00.02 PST,624+j205.099
2025-01-01 08:13:00.02 PST,554+j182.091
2025-01-01 08:14:00.02 PST,574+j188.665
2025-01-01 08:15:00.02 PST,594+j195.238
2025-01-01 08:16:00.02 PST,636+j209.043
2025-01-01 08:17:00.02 PST,678+j222.848
2025-01-01 08:18:00.02 PST,720+j236.653
2025-01-01 08:19:00.02 PST,745+j244.87
2025-01-01 08:20:00.02 PST,770+j253.087
2025-01-01 08:21:00.02 PST,760+j249.8
2025-01-01 08:22:00.02 PST,754+j247.828
2025-01-01 08:23:00.02 PST,747+j245.527
2025-01-01 08:24:00.02 PST,772+j253.744
2025-01-01 08:25:00.02 PST,795+j261.304
2025-01-01 08:26:00.02 PST,812+j266.891
2025-01-01 08:27:00.02 PST,828+j272.15
2025-01-01 08:28:00.02 PST,844+j277.409
2025-01-01 08:29:00.02 PST,777+j255.388
2025-01-01 08:30:00.02 PST,709+j233.037
2025-01-01 08:31:00.02 PST,659+j216.603
2025-01-01 08:32:00.02 PST,607+j199.511
2025-01-01 08:33:00.02 PST,556+j182.748
2025-01-01 08:34:00.02 PST,555+j182.42
2025-01-01 08:35:00.02 PST,553+j181.762
2025-01-01 08:36:00.02 PST,551+j181.105
2025-01-01 08:37:00.02 PST,549+j180.448
