#timestamp,constant_power_C
2025-01-01 06:24:00.02 PST,1434+j471.333
2025-01-01 06:25:00.02 PST,1384+j454.899
2025-01-01 06:26:00.02 PST,1326+j435.835
2025-01-01 06:27:00.02 PST,1191.33+j391.572
2025-01-01 06:28:00.02 PST,1127+j370.427
2025-01-01 06:29:00.02 PST,1043.33+j342.927
2025-01-01 06:30:00.02 PST,956+j314.222
2025-01-01 06:31:00.02 PST,877.333+j288.365
2025-01-01 06:32:00.02 PST,907.667+j298.336
2025-01-01 06:33:00.02 PST,942.667+j309.84
2025-01-01 06:34:00.02 PST,1041.33+j342.27
2025-01-01 06:35:00.02 PST,1140+j374.7
2025-01-01 06:36:00.02 PST,1178.33+j387.299
2025-01-01 06:37:00.02 PST,1110.67+j365.059
2025-01-01 06:38:00.02 PST,1049.67+j345.009
2025-01-01 06:39:00.02 PST,963.667+j316.742
2025-01-01 06:40:00.02 PST,894.667+j294.063
2025-01-01 06:41:00.02 PST,865+j284.312
2025-01-01 06:42:00.02 PST,1048+j344.461
2025-01-01 06:43:00.02 PST,1261+j414.471
2025-01-01 06:44:00.02 PST,1410.67+j463.664
2025-01-01 06:45:00.02 PST,1617.33+j531.592
2025-01-01 06:46:00.02 PST,1816+j596.89
2025-01-01 06:47:00.02 PST,1586+j521.293
2025-01-01 06:48:00.02 PST,1428.11+j469.397
2025-01-01 06:49:00.02 PST,1196.56+j393.289
2025-01-01 06:50:00.02 PST,968.333+j318.276
2025-01-01 06:51:00.02 PST,760.444+j249.946
2025-01-01 06:52:00.02 PST,766.889+j252.064
2025-01-01 06:53:00.02 PST,721.667+j237.2
2025-01-01 06:54:00.02 PST,640+j210.358
2025-01-01 06:55:00.02 PST,692+j227.449
2025-01-01 06:56:00.02 PST,730.667+j240.159
2025-01-01 06:57:00.02 PST,721.667+j237.2
2025-01-01 06:58:00.02 PST,650.333+j213.754
2025-01-01 06:59:00.02 PST,673.333+j221.314
2025-01-01 07:00:00.02 PST,682.333+j224.272
2025-01-01 07:01:00.02 PST,697.333+j229.202
2025-01-01 07:02:00.02 PST,684.333+j224.929
2025-01-01 07:03:00.02 PST,671.333+j220.656
2025-01-01 07:04:00.02 PST,651.333+j214.083
2025-01-01 07:05:00.02 PST,610+j200.497
2025-01-01 07:06:00.02 PST,618.667+j203.346
2025-01-01 07:07:00.02 PST,947.667+j311.483
2025-01-01 07:08:00.02 PST,1300.67+j427.509
2025-01-01 07:09:00.02 PST,1653.67+j543.534
2025-01-01 07:10:00.02 PST,2006.67+j659.56
2025-01-01 07:11:00.02 PST,2356.33+j774.489
2025-01-01 07:12:00.02 PST,2387.33+j784.678
2025-01-01 07:13:00.02 PST,2431.67+j799.25
2025-01-01 07:14:00.02 PST,2461+j808.892
2025-01-01 07:15:00.02 PST,2475.33+j813.603
2025-01-01 07:16:00.02 PST,2476.33+j813.931
2025-01-01 07:17:00.02 PST,2528.33+j831.023
2025-01-01 07:18:00.02 PST,2562.33+j842.198
2025-01-01 07:19:00.02 PST,2585.67+j849.868
2025-01-01 07:20:00.02 PST,2612.33+j858.632
2025-01-01 07:21:00.02 PST,2643.33+j868.822
2025-01-01 07:22:00.02 PST,2630+j864.439
2025-01-01 07:23:00.02 PST,2608+j857.208
2025-01-01 07:24:00.02 PST,2964+j974.22
2025-01-01 07:25:00.02 PST,2590.33+j851.401
2025-01-01 07:26:00.02 PST,2581.33+j848.443
2025-01-01 07:27:00.02 PST,2968.33+j975.644
2025-01-01 07:28:00.02 PST,2989.33+j982.546
2025-01-01 07:29:00.02 PST,3006.67+j988.244
