#timestamp,constant_power_B
2025-01-01 03:53:00.02 PST,2046.67+j672.707
2025-01-01 03:54:00.02 PST,1903.33+j625.595
2025-01-01 03:55:00.02 PST,1764+j579.799
2025-01-01 03:56:00.02 PST,1625.33+j534.221
2025-01-01 03:57:00.02 PST,1486.67+j488.644
2025-01-01 03:58:00.02 PST,1344.67+j441.971
2025-01-01 03:59:00.02 PST,1332.67+j438.026
2025-01-01 04:00:00.02 PST,1376.67+j452.489
2025-01-01 04:01:00.02 PST,1529.33+j502.667
2025-01-01 04:02:00.02 PST,1498.67+j492.588
2025-01-01 04:03:00.02 PST,1548+j508.803
2025-01-01 04:04:00.02 PST,1554+j510.775
2025-01-01 04:05:00.02 PST,1572.67+j516.911
2025-01-01 04:06:00.02 PST,1612+j529.839
2025-01-01 04:07:00.02 PST,1644.67+j540.576
2025-01-01 04:08:00.02 PST,1670.67+j549.122
2025-01-01 04:09:00.02 PST,1590+j522.608
2025-01-01 04:10:00.02 PST,1520.67+j499.819
2025-01-01 04:11:00.02 PST,1482+j487.11
2025-01-01 04:12:00.02 PST,1476.67+j485.357
2025-01-01 04:13:00.02 PST,1461.33+j480.317
2025-01-01 04:14:00.02 PST,1446+j475.277
2025-01-01 04:15:00.02 PST,1442.67+j474.182
2025-01-01 04:16:00.02 PST,1475.33+j484.919
2025-01-01 04:17:00.02 PST,1448+j475.935
2025-01-01 04:18:00.02 PST,1444+j474.62
2025-01-01 04:19:00.02 PST,1450+j476.592
2025-01-01 04:20:00.02 PST,1506.67+j495.217
2025-01-01 04:21:00.02 PST,1510+j496.313
2025-01-01 04:22:00.02 PST,1503.33+j494.122
2025-01-01 04:23:00.02 PST,1506.67+j495.217
2025-01-01 04:24:00.02 PST,1503.33+j494.122
2025-01-01 04:25:00.02 PST,1503.33+j494.122
2025-01-01 04:26:00.02 PST,1516+j498.285
2025-01-01 04:27:00.02 PST,1515.33+j498.066
2025-01-01 04:28:00.02 PST,1498+j492.369
2025-01-01 04:29:00.02 PST,1490.67+j489.959
2025-01-01 04:30:00.02 PST,1430+j470.018
2025-01-01 04:31:00.02 PST,1412+j464.102
2025-01-01 04:32:00.02 PST,1394+j458.186
2025-01-01 04:33:00.02 PST,1352.67+j444.6
2025-01-01 04:34:00.02 PST,1379.67+j453.475
2025-01-01 04:35:00.02 PST,1405.33+j461.911
2025-01-01 04:36:00.02 PST,1995.67+j655.944
2025-01-01 04:37:00.02 PST,1496+j491.711
2025-01-01 04:38:00.02 PST,1474.67+j484.7
2025-01-01 04:39:00.02 PST,1513.33+j497.409
2025-01-01 04:40:00.02 PST,1501.33+j493.464
2025-01-01 04:41:00.02 PST,1536+j504.859
2025-01-01 04:42:00.02 PST,1564+j514.062
2025-01-01 04:43:00.02 PST,1558.67+j512.309
2025-01-01 04:44:00.02 PST,1553.33+j510.556
2025-01-01 04:45:00.02 PST,1554.67+j510.994
2025-01-01 04:46:00.02 PST,1539.33+j505.954
2025-01-01 04:47:00.02 PST,1447.33+j475.715
2025-01-01 04:48:00.02 PST,1418.67+j466.293
2025-01-01 04:49:00.02 PST,1460+j479.879
2025-01-01 04:50:00.02 PST,1415.33+j465.197
2025-01-01 04:51:00.02 PST,1418+j466.074
2025-01-01 04:52:00.02 PST,1410.67+j463.664
2025-01-01 04:53:00.02 PST,1503.33+j494.122
2025-01-01 04:54:00.02 PST,1472.67+j484.042
2025-01-01 04:55:00.02 PST,1477.33+j485.576
2025-01-01 04:56:00.02 PST,1477+j485.466
2025-01-01 04:57:00.02 PST,1476.67+j485.357
2025-01-01 04:58:00.02 PST,1498+j492.369
2025-01-01 04:59:00.02 PST,1496+j491.711
2025-01-01 05:00:00.02 PST,1494+j491.054
2025-01-01 05:01:00.02 PST,1491.33+j490.177
2025-01-01 05:02:00.02 PST,1532+j503.544
2025-01-01 05:03:00.02 PST,1566+j514.719
2025-01-01 05:04:00.02 PST,1570+j516.034
2025-01-01 05:05:00.02 PST,1688.67+j555.038
2025-01-01 05:06:00.02 PST,1784+j586.372
2025-01-01 05:07:00.02 PST,1896+j623.185
2025-01-01 05:08:00.02 PST,2011.33+j661.093
2025-01-01 05:09:00.02 PST,2190+j719.818
2025-01-01 05:10:00.02 PST,2282.67+j750.276
2025-01-01 05:11:00.02 PST,2416+j794.101
2025-01-01 05:12:00.02 PST,2599.33+j854.359
2025-01-01 05:13:00.02 PST,2782.67+j914.618
2025-01-01 05:14:00.02 PST,2959.33+j972.686
2025-01-01 05:15:00.02 PST,2907.33+j955.594
2025-01-01 05:16:00.02 PST,2784.67+j915.276
2025-01-01 05:17:00.02 PST,2588.67+j850.854
2025-01-01 05:18:00.02 PST,2456+j807.248
2025-01-01 05:19:00.02 PST,2356.67+j774.599
2025-01-01 05:20:00.02 PST,2752+j904.539
2025-01-01 05:21:00.02 PST,2454+j806.591
2025-01-01 05:22:00.02 PST,2532.67+j832.447
2025-01-01 05:23:00.02 PST,2538+j834.2
2025-01-01 05:24:00.02 PST,2730+j897.308
2025-01-01 05:25:00.02 PST,2782.67+j914.618
2025-01-01 05:26:00.02 PST,2765.33+j908.921
2025-01-01 05:27:00.02 PST,2908+j955.813
2025-01-01 05:28:00.02 PST,2877.33+j945.734
2025-01-01 05:29:00.02 PST,2933.33+j964.14
2025-01-01 05:30:00.02 PST,3591.33+j1180.41
2025-01-01 05:31:00.02 PST,3736+j1227.96
2025-01-01 05:32:00.02 PST,4220.67+j1387.27
2025-01-01 05:33:00.02 PST,4225.33+j1388.8
2025-01-01 05:34:00.02 PST,4203.33+j1381.57
2025-01-01 05:35:00.02 PST,3538+j1162.88
2025-01-01 05:36:00.02 PST,4198.67+j1380.03
2025-01-01 05:37:00.02 PST,3619.33+j1189.62
2025-01-01 05:38:00.02 PST,3783.33+j1243.52
2025-01-01 05:39:00.02 PST,4130.67+j1357.68
2025-01-01 05:40:00.02 PST,3458.67+j1136.81
2025-01-01 05:41:00.02 PST,4310.67+j1416.85
2025-01-01 05:42:00.02 PST,4332.67+j1424.08
2025-01-01 05:43:00.02 PST,3699.67+j1216.02
2025-01-01 05:44:00.02 PST,3846.67+j1264.34
2025-01-01 05:45:00.02 PST,3978+j1307.5
2025-01-01 05:46:00.02 PST,4708+j1547.44
2025-01-01 05:47:00.02 PST,4151.33+j1364.48
2025-01-01 05:48:00.02 PST,4644.67+j1526.63
2025-01-01 05:49:00.02 PST,5568+j1830.11
2025-01-01 05:50:00.02 PST,4776.67+j1570.01
2025-01-01 05:51:00.02 PST,4363.33+j1434.16
2025-01-01 05:52:00.02 PST,4053.33+j1332.27
2025-01-01 05:53:00.02 PST,3726.67+j1224.9
2025-01-01 05:54:00.02 PST,4263.33+j1401.29
2025-01-01 05:55:00.02 PST,4098.67+j1347.17
2025-01-01 05:56:00.02 PST,3427.33+j1126.51
2025-01-01 05:57:00.02 PST,4343.5+j1427.64
2025-01-01 05:58:00.02 PST,4556.33+j1497.59
2025-01-01 05:59:00.02 PST,4282.5+j1407.59
2025-01-01 06:00:00.02 PST,4342.67+j1427.37
2025-01-01 06:01:00.02 PST,3769.33+j1238.92
2025-01-01 06:02:00.02 PST,4316+j1418.6
2025-01-01 06:03:00.02 PST,4292.67+j1410.93
2025-01-01 06:04:00.02 PST,3766+j1237.82
2025-01-01 06:05:00.02 PST,3219.33+j1058.14
2025-01-01 06:06:00.02 PST,4365.67+j1434.92
2025-01-01 06:07:00.02 PST,4458.67+j1465.49
2025-01-01 06:08:00.02 PST,5073.33+j1667.52
2025-01-01 06:09:00.02 PST,4134.67+j1359
2025-01-01 06:10:00.02 PST,4912+j1614.5
2025-01-01 06:11:00.02 PST,4230.67+j1390.55
2025-01-01 06:12:00.02 PST,4116+j1352.86
2025-01-01 06:13:00.02 PST,3944.67+j1296.55
2025-01-01 06:14:00.02 PST,3080+j1012.35
2025-01-01 06:15:00.02 PST,3486.67+j1146.01
2025-01-01 06:16:00.02 PST,3526+j1158.94
2025-01-01 06:17:00.02 PST,3648.67+j1199.26
2025-01-01 06:18:00.02 PST,3643+j1197.4
2025-01-01 06:19:00.02 PST,3634+j1194.44
2025-01-01 06:20:00.02 PST,3653.33+j1200.79
2025-01-01 06:21:00.02 PST,4116+j1352.86
2025-01-01 06:22:00.02 PST,4085.33+j1342.78
2025-01-01 06:23:00.02 PST,3771.33+j1239.58
2025-01-01 06:24:00.02 PST,3574+j1174.72
2025-01-01 06:25:00.02 PST,3550+j1166.83
2025-01-01 06:26:00.02 PST,3227+j1060.66
2025-01-01 06:27:00.02 PST,2437.33+j801.113
2025-01-01 06:28:00.02 PST,2329.33+j765.615
2025-01-01 06:29:00.02 PST,2211.33+j726.83
2025-01-01 06:30:00.02 PST,2196.67+j722.01
2025-01-01 06:31:00.02 PST,1762+j579.141
2025-01-01 06:32:00.02 PST,1850.67+j608.285
2025-01-01 06:33:00.02 PST,1849.33+j607.846
2025-01-01 06:34:00.02 PST,1818+j597.548
2025-01-01 06:35:00.02 PST,1780+j585.058
2025-01-01 06:36:00.02 PST,1706+j560.735
2025-01-01 06:37:00.02 PST,1728.67+j568.185
2025-01-01 06:38:00.02 PST,1708+j561.392
