#timestamp,constant_power_C
2025-01-01 06:25:00.02 PST,527.333+j173.326
2025-01-01 06:26:00.02 PST,578.667+j190.199
2025-01-01 06:27:00.02 PST,630+j207.071
2025-01-01 06:28:00.02 PST,682.167+j224.217
2025-01-01 06:29:00.02 PST,655.667+j215.507
2025-01-01 06:30:00.02 PST,622.5+j204.606
2025-01-01 06:31:00.02 PST,589.333+j193.704
2025-01-01 06:32:00.02 PST,559.333+j183.844
2025-01-01 06:33:00.02 PST,529.333+j173.983
2025-01-01 06:34:00.02 PST,512+j168.286
2025-01-01 06:35:00.02 PST,507.333+j166.752
2025-01-01 06:36:00.02 PST,502.667+j165.219
2025-01-01 06:37:00.02 PST,490+j161.055
2025-01-01 06:38:00.02 PST,477.333+j156.892
2025-01-01 06:39:00.02 PST,482+j158.426
2025-01-01 06:40:00.02 PST,494.667+j162.589
2025-01-01 06:41:00.02 PST,507.333+j166.752
2025-01-01 06:42:00.02 PST,532.333+j174.969
2025-01-01 06:43:00.02 PST,557.333+j183.186
2025-01-01 06:44:00.02 PST,595.667+j195.786
2025-01-01 06:45:00.02 PST,597.333+j196.334
2025-01-01 06:46:00.02 PST,599+j196.882
2025-01-01 06:47:00.02 PST,600.667+j197.43
2025-01-01 06:48:00.02 PST,618.167+j203.182
2025-01-01 06:49:00.02 PST,609+j200.169
2025-01-01 06:50:00.02 PST,617.833+j203.072
2025-01-01 06:51:00.02 PST,626.667+j205.975
2025-01-01 06:52:00.02 PST,607.333+j199.621
2025-01-01 06:53:00.02 PST,588+j193.266
2025-01-01 06:54:00.02 PST,600+j197.21
2025-01-01 06:55:00.02 PST,614+j201.812
2025-01-01 06:56:00.02 PST,628+j206.414
2025-01-01 06:57:00.02 PST,712.667+j234.242
2025-01-01 06:58:00.02 PST,797.333+j262.071
2025-01-01 06:59:00.02 PST,852.667+j280.258
2025-01-01 07:00:00.02 PST,909.333+j298.883
2025-01-01 07:01:00.02 PST,966+j317.509
2025-01-01 07:02:00.02 PST,893.333+j293.624
2025-01-01 07:03:00.02 PST,820.667+j269.74
2025-01-01 07:04:00.02 PST,765.333+j251.553
2025-01-01 07:05:00.02 PST,706+j232.051
2025-01-01 07:06:00.02 PST,646.667+j212.549
2025-01-01 07:07:00.02 PST,628.667+j206.633
2025-01-01 07:08:00.02 PST,610.667+j200.717
2025-01-01 07:09:00.02 PST,593.333+j195.019
2025-01-01 07:10:00.02 PST,598+j196.553
2025-01-01 07:11:00.02 PST,602.667+j198.087
2025-01-01 07:12:00.02 PST,628.667+j206.633
2025-01-01 07:13:00.02 PST,654.667+j215.179
2025-01-01 07:14:00.02 PST,666.667+j219.123
2025-01-01 07:15:00.02 PST,642+j211.015
2025-01-01 07:16:00.02 PST,617.333+j202.908
2025-01-01 07:17:00.02 PST,603.333+j198.306
2025-01-01 07:18:00.02 PST,589.333+j193.704
2025-01-01 07:19:00.02 PST,575.333+j189.103
2025-01-01 07:20:00.02 PST,589.333+j193.704
2025-01-01 07:21:00.02 PST,603.333+j198.306
2025-01-01 07:22:00.02 PST,602.667+j198.087
2025-01-01 07:23:00.02 PST,602+j197.868
2025-01-01 07:24:00.02 PST,602+j197.868
2025-01-01 07:25:00.02 PST,598.667+j196.772
2025-01-01 07:26:00.02 PST,595.333+j195.676
2025-01-01 07:27:00.02 PST,585.333+j192.39
2025-01-01 07:28:00.02 PST,575.333+j189.103
2025-01-01 07:29:00.02 PST,564+j185.378
2025-01-01 07:30:00.02 PST,534.667+j175.737
2025-01-01 07:31:00.02 PST,507.333+j166.752
2025-01-01 07:32:00.02 PST,492.667+j161.932
2025-01-01 07:33:00.02 PST,478+j157.111
2025-01-01 07:34:00.02 PST,464+j152.509
2025-01-01 07:35:00.02 PST,458+j150.537
2025-01-01 07:36:00.02 PST,439.333+j144.402
2025-01-01 07:37:00.02 PST,414+j136.075
2025-01-01 07:38:00.02 PST,388.667+j127.749
2025-01-01 07:39:00.02 PST,363.333+j119.422
2025-01-01 07:40:00.02 PST,348+j114.382
2025-01-01 07:41:00.02 PST,362.667+j119.203
2025-01-01 07:42:00.02 PST,380.333+j125.009
2025-01-01 07:43:00.02 PST,398+j130.816
2025-01-01 07:44:00.02 PST,415.667+j136.623
2025-01-01 07:45:00.02 PST,419.333+j137.828
2025-01-01 07:46:00.02 PST,393+j129.173
2025-01-01 07:47:00.02 PST,366.667+j120.518
2025-01-01 07:48:00.02 PST,342+j112.41
2025-01-01 07:49:00.02 PST,317.333+j104.302
2025-01-01 07:50:00.02 PST,306.667+j100.797
2025-01-01 07:51:00.02 PST,310+j101.892
2025-01-01 07:52:00.02 PST,313.333+j102.988
2025-01-01 07:53:00.02 PST,316.667+j104.083
2025-01-01 07:54:00.02 PST,320+j105.179
2025-01-01 07:55:00.02 PST,323.333+j106.274
2025-01-01 07:56:00.02 PST,322.667+j106.056
2025-01-01 07:57:00.02 PST,322+j105.836
2025-01-01 07:58:00.02 PST,321.333+j105.617
2025-01-01 07:59:00.02 PST,321.333+j105.617
2025-01-01 08:00:00.02 PST,321.333+j105.617
2025-01-01 08:01:00.02 PST,316.667+j104.083
2025-01-01 08:02:00.02 PST,312+j102.549
2025-01-01 08:03:00.02 PST,307.333+j101.015
2025-01-01 08:04:00.02 PST,307+j100.906
